feedback_id,order_id,customer_id,rating,feedback_text,feedback_category,sentiment,feedback_date
950262,1000000279,97392,1,Customer service was not helpful.,Delivery,Negative,2024-07-22
4206313,1000010460,31671,1,Very disappointed with the quality.,Delivery,Negative,2024-02-15
6262953,1000012948,36824,3,The order was incorrect.,Delivery,Negative,2024-04-28
4699115,1000010378,27972,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-08-30
9832624,1000006082,83440,1,Very disappointed with the quality.,App Experience,Negative,2023-11-17
2369905,1000005751,38702,2,The order was incorrect.,Product Quality,Negative,2023-09-27
2014466,1000017840,32926,2,Items were missing from my order.,Delivery,Negative,2024-07-06
5796198,1000012488,27233,3,"It was okay, nothing special.",Product Quality,Neutral,2023-12-28
9657059,1000011458,97351,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-06-17
1220602,1000009933,85698,3,Items were missing from my order.,App Experience,Negative,2024-10-16
6561881,1000005688,99040,3,Taste was not as expected.,Delivery,Negative,2023-07-17
4595410,1000004359,67827,2,Very disappointed with the quality.,App Experience,Negative,2023-04-13
6793198,1000014711,94520,5,Items were in perfect condition.,Customer Service,Positive,2024-05-11
7313609,1000005546,33979,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-06-11
6598501,1000005976,29214,2,Items were missing from my order.,Delivery,Negative,2023-12-16
5980855,1000007063,64149,3,The product met my expectations.,Product Quality,Neutral,2023-10-22
6440888,1000019519,77719,4,"It was okay, nothing special.",Product Quality,Neutral,2024-01-07
923839,1000019256,66359,4,Will definitely order again.,Customer Service,Positive,2023-07-08
7114804,1000005011,47751,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-06-02
1755904,1000008037,94248,2,Product was damaged during delivery.,Delivery,Negative,2024-05-19
8739388,1000013446,23501,3,Very disappointed with the quality.,Customer Service,Negative,2024-09-29
619817,1000011989,74699,3,"Average experience, could improve.",Delivery,Neutral,2024-06-11
1518503,1000015811,69547,2,The order was incorrect.,Product Quality,Negative,2023-11-06
7711020,1000005871,53551,3,"It was okay, nothing special.",App Experience,Neutral,2024-08-13
7883212,1000006676,36115,2,Items were missing from my order.,Product Quality,Negative,2023-07-23
1253497,1000003617,57553,5,Good selection of products.,App Experience,Positive,2024-02-03
4532968,1000008354,91657,1,Customer service was not helpful.,Product Quality,Negative,2023-06-05
9238973,1000000457,11620,4,The product met my expectations.,Product Quality,Neutral,2024-09-03
7360900,1000012170,69951,5,Very happy with the service!,Delivery,Positive,2023-07-17
5824844,1000004841,76756,5,Customer service was very helpful.,Delivery,Positive,2024-10-21
6538134,1000010596,65563,4,Great prices and fast delivery!,Customer Service,Positive,2023-05-22
8332997,1000008079,99198,3,The product met my expectations.,Product Quality,Neutral,2023-07-14
5267320,1000018200,51928,2,Delivery was late and I was unhappy.,Delivery,Negative,2023-06-23
4909828,1000001405,81707,4,Highly recommended!,Customer Service,Positive,2024-05-17
8945284,1000019763,14629,2,Taste was not as expected.,Product Quality,Negative,2023-07-31
5169641,1000019505,30542,4,Items were in perfect condition.,Product Quality,Positive,2024-05-12
8345962,1000008790,43667,3,"Average experience, could improve.",Product Quality,Neutral,2024-10-18
9306000,1000010709,52051,4,The product met my expectations.,Customer Service,Neutral,2024-06-17
3857057,1000017672,99300,3,The packaging was poor.,Delivery,Negative,2024-01-04
5996296,1000000264,17989,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-06
6109075,1000017758,89811,4,Customer service was very helpful.,App Experience,Positive,2024-05-22
7601821,1000016894,20604,1,The packaging was poor.,Product Quality,Negative,2023-05-23
8521886,1000000625,21537,3,The order was incorrect.,Product Quality,Negative,2023-09-22
6112415,1000006079,39388,5,Good selection of products.,Delivery,Positive,2024-10-10
6707767,1000018506,11985,4,"Delivery was fine, but the product could be better.",App Experience,Neutral,2024-03-31
428466,1000016598,19534,5,Good selection of products.,Customer Service,Positive,2024-07-17
8737828,1000002435,39334,4,Items were in perfect condition.,Customer Service,Positive,2024-03-07
2800546,1000016394,46268,5,Good selection of products.,Customer Service,Positive,2024-06-03
7999928,1000014624,92542,4,"Average experience, could improve.",Delivery,Neutral,2024-04-22
3717587,1000018001,42180,5,Great prices and fast delivery!,App Experience,Positive,2024-05-23
9982658,1000012969,48026,2,Product was damaged during delivery.,Customer Service,Negative,2023-08-29
2103248,1000003343,75086,1,Very disappointed with the quality.,Product Quality,Negative,2024-10-22
476012,1000012105,29822,4,Very fresh and well-packaged.,Customer Service,Positive,2024-02-06
7503579,1000010195,75879,3,The product met my expectations.,Product Quality,Neutral,2024-01-02
1380738,1000012151,48851,4,Customer service was very helpful.,Customer Service,Positive,2023-08-11
9046135,1000012638,75272,5,Highly recommended!,Delivery,Positive,2024-02-03
5518085,1000001105,45867,5,Highly recommended!,Delivery,Positive,2023-03-26
5209425,1000010647,14496,2,Very disappointed with the quality.,Customer Service,Negative,2023-06-06
2115064,1000008474,72473,4,The product met my expectations.,Product Quality,Neutral,2023-09-01
366387,1000000227,58281,4,Good selection of products.,Delivery,Positive,2024-02-18
8010062,1000011580,35117,4,"Average experience, could improve.",Product Quality,Neutral,2024-07-08
1769526,1000014050,49563,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-10-11
3744829,1000003970,57700,5,Highly recommended!,Delivery,Positive,2024-08-06
9545935,1000008738,56698,4,The product met my expectations.,App Experience,Neutral,2023-07-30
4887476,1000016891,14881,2,Delivery was late and I was unhappy.,Product Quality,Negative,2024-10-05
5693648,1000008589,16579,2,The order was incorrect.,Product Quality,Negative,2024-07-10
7645269,1000017600,51519,4,The product met my expectations.,App Experience,Neutral,2023-07-10
1513487,1000012891,49098,3,The order was incorrect.,App Experience,Negative,2024-10-14
4979031,1000005117,59925,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-01-31
140755,1000005080,17519,1,Very disappointed with the quality.,App Experience,Negative,2023-06-07
3901454,1000015575,17430,3,"It was okay, nothing special.",Customer Service,Neutral,2024-05-02
7956876,1000012429,85840,1,I had a bad experience.,Customer Service,Negative,2023-08-27
7333093,1000005094,34562,3,"Average experience, could improve.",Product Quality,Neutral,2024-07-03
8591673,1000012972,31213,1,The order was incorrect.,Delivery,Negative,2023-12-18
609791,1000011761,88090,2,Taste was not as expected.,Product Quality,Negative,2023-09-27
5617790,1000014119,72089,2,Product was damaged during delivery.,Product Quality,Negative,2024-04-20
1277801,1000017357,89758,4,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-02-04
763327,1000000728,57089,4,The product met my expectations.,Delivery,Neutral,2024-07-26
1183305,1000017246,98459,2,Delivery was late and I was unhappy.,Product Quality,Negative,2024-08-30
1723129,1000011832,28313,3,The product met my expectations.,Customer Service,Neutral,2023-08-06
1525480,1000015917,63654,4,"It was okay, nothing special.",Delivery,Neutral,2024-01-27
3393191,1000017332,93179,3,Customer service was not helpful.,App Experience,Negative,2024-01-24
1398922,1000019858,16402,3,Not worth the price I paid.,Customer Service,Negative,2024-01-24
5247882,1000007287,38330,4,Will definitely order again.,App Experience,Positive,2024-10-04
8344245,1000012088,28469,2,Not worth the price I paid.,Delivery,Negative,2024-04-08
4442999,1000006010,83164,1,The order was incorrect.,App Experience,Negative,2024-04-13
384802,1000009830,40503,5,Great prices and fast delivery!,Delivery,Positive,2023-08-02
7222962,1000012327,90504,4,Will definitely order again.,Delivery,Positive,2023-09-25
3984520,1000000662,18891,3,The order was incorrect.,App Experience,Negative,2024-01-25
8073507,1000012473,84494,2,Not worth the price I paid.,App Experience,Negative,2024-07-19
1003704,1000011699,97238,4,Highly recommended!,Customer Service,Positive,2024-03-24
1606730,1000013653,58489,4,Items were in perfect condition.,Customer Service,Positive,2024-07-21
5298431,1000006391,87801,5,Great prices and fast delivery!,Customer Service,Positive,2023-04-27
6194869,1000017186,75975,3,The product met my expectations.,App Experience,Neutral,2023-07-25
5072753,1000015345,45228,3,"Average experience, could improve.",App Experience,Neutral,2023-06-14
4962524,1000016982,85327,3,Customer service was not helpful.,App Experience,Negative,2024-04-19
7614027,1000014087,64982,1,The packaging was poor.,Product Quality,Negative,2024-01-12
937617,1000008789,81910,4,Very happy with the service!,Delivery,Positive,2023-09-23
702403,1000011827,19625,5,Customer service was very helpful.,Delivery,Positive,2023-11-23
4482998,1000013138,28588,4,"It was okay, nothing special.",Customer Service,Neutral,2023-11-12
6033235,1000011872,10245,4,The product met my expectations.,Delivery,Neutral,2023-03-22
1298592,1000004817,87216,3,The order was incorrect.,Customer Service,Negative,2024-04-22
125387,1000018410,38541,2,Very disappointed with the quality.,App Experience,Negative,2023-10-23
4834185,1000019761,84365,5,"Overall good experience, thank you!",Delivery,Positive,2023-05-21
2331161,1000004162,51987,5,Will definitely order again.,App Experience,Positive,2024-05-24
5178227,1000006694,65343,5,Will definitely order again.,Customer Service,Positive,2024-03-20
3565149,1000001442,62341,2,Not worth the price I paid.,Delivery,Negative,2024-07-12
7985041,1000010688,79017,4,Great prices and fast delivery!,App Experience,Positive,2023-04-23
7362834,1000010929,30208,5,"Excellent quality, will buy again!",Delivery,Positive,2024-09-10
3757671,1000002790,71970,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-03-18
9331423,1000008898,33992,2,Not worth the price I paid.,Product Quality,Negative,2024-09-24
4816322,1000008755,80164,4,Items were in perfect condition.,Customer Service,Positive,2024-09-23
9804949,1000019222,27525,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-08-06
4261875,1000004212,62005,3,Items were missing from my order.,Customer Service,Negative,2024-10-27
2480174,1000004849,78976,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-01-27
8905499,1000018201,52492,3,Very disappointed with the quality.,Product Quality,Negative,2023-07-01
2310479,1000017824,44910,4,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-11-26
8156234,1000014291,94210,5,Customer service was very helpful.,Customer Service,Positive,2024-07-24
7460499,1000012764,33549,5,Customer service was very helpful.,Customer Service,Positive,2023-04-11
299250,1000013028,30955,5,Very happy with the service!,Delivery,Positive,2024-06-18
9020278,1000006045,38801,5,Customer service was very helpful.,Delivery,Positive,2023-05-23
4192455,1000013689,88451,3,Items were missing from my order.,App Experience,Negative,2024-07-15
9463819,1000000602,79979,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-06-11
4473522,1000001189,78588,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-02-28
5009295,1000013033,30080,1,Delivery was late and I was unhappy.,Product Quality,Negative,2023-07-24
930170,1000008366,83843,5,Great prices and fast delivery!,Delivery,Positive,2024-10-12
9354829,1000006997,98707,4,"Overall good experience, thank you!",Product Quality,Positive,2024-06-28
7620281,1000010599,39420,4,Highly recommended!,Customer Service,Positive,2024-07-09
3680667,1000010281,47661,4,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2024-05-20
7083366,1000013251,76986,3,Taste was not as expected.,App Experience,Negative,2024-02-07
8705494,1000018006,33058,1,Product was damaged during delivery.,Delivery,Negative,2024-07-30
1273787,1000007722,57613,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2023-05-19
5558087,1000019334,45897,3,The product met my expectations.,Delivery,Neutral,2024-10-06
9052858,1000018457,79824,5,Will definitely order again.,Product Quality,Positive,2023-10-23
5788491,1000008279,14314,4,Good selection of products.,Customer Service,Positive,2023-04-03
5258032,1000000576,99737,3,"Average experience, could improve.",Product Quality,Neutral,2023-12-19
247644,1000003865,71912,3,"It was okay, nothing special.",Delivery,Neutral,2023-06-22
5872235,1000019768,18777,1,The order was incorrect.,Delivery,Negative,2024-01-18
5641062,1000008544,84575,1,Very disappointed with the quality.,Delivery,Negative,2024-06-14
82928,1000011494,46697,3,Delivery was late and I was unhappy.,Customer Service,Negative,2024-08-18
8082919,1000003623,32912,3,I had a bad experience.,Customer Service,Negative,2024-04-08
173796,1000008220,31141,5,Good selection of products.,Delivery,Positive,2024-08-11
1383207,1000000139,24150,3,"Average experience, could improve.",App Experience,Neutral,2024-07-30
5585970,1000018436,88999,4,Highly recommended!,Customer Service,Positive,2023-12-16
9231018,1000003156,13009,5,Customer service was very helpful.,Delivery,Positive,2024-04-30
2792178,1000011217,18633,4,"Excellent quality, will buy again!",Product Quality,Positive,2024-01-16
6800809,1000018163,52250,1,Items were missing from my order.,App Experience,Negative,2023-05-18
6834592,1000001255,74828,4,Will definitely order again.,App Experience,Positive,2023-05-16
7464459,1000003875,57317,3,Taste was not as expected.,Product Quality,Negative,2024-06-28
5131050,1000000040,15229,5,"Excellent quality, will buy again!",Delivery,Positive,2024-03-16
6115336,1000004659,85991,4,Very happy with the service!,Product Quality,Positive,2023-11-27
6233073,1000018216,44563,3,Delivery was late and I was unhappy.,Delivery,Negative,2023-04-26
5872114,1000015274,50462,3,Very disappointed with the quality.,Delivery,Negative,2023-05-13
3366563,1000015629,43940,1,Delivery was late and I was unhappy.,App Experience,Negative,2024-03-16
7289755,1000011979,21393,4,"Average experience, could improve.",Delivery,Neutral,2024-10-04
2209082,1000003056,85431,5,"Overall good experience, thank you!",Product Quality,Positive,2023-08-26
5689645,1000012197,77965,4,"Overall good experience, thank you!",App Experience,Positive,2024-02-15
6974458,1000010412,83984,4,Very happy with the service!,Delivery,Positive,2024-04-13
9588384,1000011043,15233,2,I had a bad experience.,Product Quality,Negative,2024-09-23
8075474,1000002442,68748,5,Very fresh and well-packaged.,Customer Service,Positive,2023-10-11
3984709,1000008312,40266,4,"Overall good experience, thank you!",App Experience,Positive,2024-06-11
7316281,1000006313,62956,3,The product met my expectations.,Product Quality,Neutral,2023-05-24
4928116,1000001066,15997,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-02-12
3754335,1000012975,30469,4,Customer service was very helpful.,Delivery,Positive,2024-03-20
8366455,1000000018,72296,4,Very fresh and well-packaged.,App Experience,Positive,2024-09-28
2012244,1000004677,87481,2,Items were missing from my order.,App Experience,Negative,2023-04-03
5969571,1000015786,15343,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-03-18
8138462,1000009482,21411,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-02-18
293761,1000012137,51878,3,"It was okay, nothing special.",Product Quality,Neutral,2023-11-23
9583761,1000004873,71518,5,Very happy with the service!,Product Quality,Positive,2023-06-29
517627,1000004845,58313,4,Will definitely order again.,App Experience,Positive,2024-03-20
9092014,1000011570,37763,4,Great prices and fast delivery!,App Experience,Positive,2024-10-01
1326262,1000016611,55200,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-07-27
2505564,1000018846,14829,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2024-09-03
8059849,1000011079,69343,3,"It was okay, nothing special.",App Experience,Neutral,2023-03-25
5722347,1000012455,89061,3,"Average experience, could improve.",Customer Service,Neutral,2023-09-30
7352469,1000016174,29165,3,The product met my expectations.,Product Quality,Neutral,2023-05-16
8833965,1000004935,63664,5,Great prices and fast delivery!,App Experience,Positive,2023-07-22
7192391,1000006801,87977,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-02-10
2398116,1000018098,67496,1,The order was incorrect.,Delivery,Negative,2024-06-26
7456523,1000005776,50950,4,Highly recommended!,Product Quality,Positive,2023-12-13
4988262,1000009840,81736,2,The packaging was poor.,Customer Service,Negative,2024-01-05
1326483,1000012094,96553,5,Items were in perfect condition.,App Experience,Positive,2023-06-04
7151122,1000007064,88673,1,Very disappointed with the quality.,Customer Service,Negative,2024-10-16
4813244,1000006693,18614,5,Great prices and fast delivery!,App Experience,Positive,2024-07-09
4889801,1000007106,42344,3,Not worth the price I paid.,Customer Service,Negative,2024-02-20
3266475,1000011782,88071,4,The product met my expectations.,Customer Service,Neutral,2023-04-10
480882,1000010398,63975,4,Great prices and fast delivery!,Product Quality,Positive,2023-12-18
5847587,1000011323,99425,3,"Average experience, could improve.",Delivery,Neutral,2024-04-09
651690,1000009392,40296,3,The product met my expectations.,App Experience,Neutral,2024-08-12
4163524,1000006133,72233,5,"Excellent quality, will buy again!",Delivery,Positive,2023-08-03
5287988,1000018892,48455,4,Great prices and fast delivery!,App Experience,Positive,2023-07-03
4556349,1000007014,62840,3,Customer service was not helpful.,Product Quality,Negative,2024-09-18
4729316,1000014588,44911,1,The order was incorrect.,Customer Service,Negative,2023-06-30
7610317,1000009188,45725,3,Taste was not as expected.,Product Quality,Negative,2023-08-15
2783359,1000002990,19326,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-06-02
4771442,1000012106,57959,3,I had a bad experience.,Customer Service,Negative,2023-09-26
2899399,1000019400,46614,3,The product met my expectations.,Delivery,Neutral,2024-06-29
5988461,1000014071,15181,5,"Excellent quality, will buy again!",Delivery,Positive,2023-04-25
9491648,1000002230,41713,4,"It was okay, nothing special.",Delivery,Neutral,2024-02-24
8476521,1000018613,24275,4,"Overall good experience, thank you!",Delivery,Positive,2023-09-19
7868009,1000011140,94577,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-10-11
1054815,1000017016,34056,4,Good selection of products.,Customer Service,Positive,2024-03-04
2754287,1000003842,77685,4,The product met my expectations.,Customer Service,Neutral,2023-09-02
8017624,1000002963,32789,3,"Average experience, could improve.",App Experience,Neutral,2023-05-10
8465155,1000005434,40653,3,Customer service was not helpful.,Product Quality,Negative,2024-07-14
2702769,1000013830,47063,5,Customer service was very helpful.,App Experience,Positive,2024-07-13
6086225,1000019196,22557,4,Very happy with the service!,Delivery,Positive,2023-06-20
9203337,1000012052,89007,3,The product met my expectations.,App Experience,Neutral,2023-04-27
8795229,1000004192,52534,3,Very disappointed with the quality.,Customer Service,Negative,2023-04-01
3355628,1000015023,93655,5,Items were in perfect condition.,Product Quality,Positive,2023-06-02
7826361,1000013003,96543,3,Product was damaged during delivery.,Delivery,Negative,2024-07-19
8443908,1000016499,89586,5,"Overall good experience, thank you!",Customer Service,Positive,2023-05-05
1628493,1000012071,59280,5,Very happy with the service!,App Experience,Positive,2023-07-20
2749027,1000012963,29392,3,The packaging was poor.,Customer Service,Negative,2024-06-17
6687658,1000003570,82306,4,"Overall good experience, thank you!",Delivery,Positive,2023-12-29
3551968,1000012787,28440,3,Items were missing from my order.,Product Quality,Negative,2024-08-19
8883212,1000007984,20320,4,Good selection of products.,App Experience,Positive,2023-11-19
8914299,1000010800,63640,4,"It was okay, nothing special.",Delivery,Neutral,2023-07-22
3467668,1000008602,16612,3,"It was okay, nothing special.",Delivery,Neutral,2024-01-20
3201520,1000003038,62208,3,"It was okay, nothing special.",Delivery,Neutral,2023-07-04
3143899,1000012711,23942,4,Items were in perfect condition.,Delivery,Positive,2023-07-12
7019941,1000013449,70480,1,Product was damaged during delivery.,Delivery,Negative,2023-11-08
3673686,1000011068,71148,1,I had a bad experience.,App Experience,Negative,2023-10-23
1706687,1000010517,21156,3,Product was damaged during delivery.,Customer Service,Negative,2024-07-21
5389697,1000016882,76484,3,Not worth the price I paid.,Delivery,Negative,2024-01-12
3563092,1000000101,63476,4,Great prices and fast delivery!,Delivery,Positive,2023-06-19
2514848,1000005963,57715,1,Very disappointed with the quality.,Product Quality,Negative,2024-08-30
4386699,1000015837,17388,1,The packaging was poor.,App Experience,Negative,2024-03-25
7711849,1000005728,17162,5,Will definitely order again.,Customer Service,Positive,2023-05-18
8588485,1000000505,51462,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-05-27
3944704,1000012415,24840,5,Items were in perfect condition.,App Experience,Positive,2024-02-16
5282173,1000019458,71923,4,Good selection of products.,Product Quality,Positive,2024-07-30
9297025,1000019722,91166,3,The packaging was poor.,App Experience,Negative,2024-03-22
2533889,1000002488,80818,5,Good selection of products.,App Experience,Positive,2024-05-08
1359445,1000004998,74912,4,Good selection of products.,App Experience,Positive,2024-01-03
2441398,1000013500,88687,4,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-08-15
6060236,1000001226,46040,3,"Average experience, could improve.",App Experience,Neutral,2023-06-08
5299479,1000009216,78586,3,The product met my expectations.,Customer Service,Neutral,2024-06-01
911310,1000003336,96985,5,"Excellent quality, will buy again!",Product Quality,Positive,2024-01-30
1216662,1000006326,68793,3,"Delivery was fine, but the product could be better.",Delivery,Neutral,2024-07-01
2999062,1000009669,44954,2,The packaging was poor.,App Experience,Negative,2024-09-03
5734305,1000011450,73894,4,The product met my expectations.,Customer Service,Neutral,2023-09-15
4389565,1000007143,99689,5,Very happy with the service!,App Experience,Positive,2023-12-21
7352466,1000013332,16579,5,Customer service was very helpful.,Customer Service,Positive,2024-05-25
7748391,1000007190,20594,4,Very fresh and well-packaged.,App Experience,Positive,2023-11-02
2800449,1000012131,77588,2,Delivery was late and I was unhappy.,App Experience,Negative,2023-05-15
8221210,1000014864,35544,4,Very happy with the service!,Delivery,Positive,2023-06-29
5469967,1000010712,20084,2,Delivery was late and I was unhappy.,Product Quality,Negative,2023-10-11
1489198,1000006057,33910,4,"Average experience, could improve.",Customer Service,Neutral,2023-04-12
7923296,1000019774,97515,3,"Nothing to complain about, but nothing exceptional.",Customer Service,Neutral,2023-10-30
2956991,1000002673,23090,4,Very happy with the service!,Customer Service,Positive,2024-07-21
3303921,1000008464,34425,2,Delivery was late and I was unhappy.,Product Quality,Negative,2023-07-01
7755068,1000014445,55829,1,Product was damaged during delivery.,Product Quality,Negative,2024-05-03
7747355,1000009462,98813,4,Will definitely order again.,Product Quality,Positive,2023-03-18
6506510,1000010414,83604,4,Will definitely order again.,Customer Service,Positive,2024-06-06
2610256,1000017958,22613,2,Taste was not as expected.,Customer Service,Negative,2024-10-03
6376996,1000009263,96323,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-07-06
253961,1000000659,75239,5,Very fresh and well-packaged.,Customer Service,Positive,2024-08-01
77045,1000004452,10638,5,Very fresh and well-packaged.,Product Quality,Positive,2024-10-02
6968162,1000001808,15540,5,"Overall good experience, thank you!",Product Quality,Positive,2023-05-23
4970357,1000012233,82170,5,Very happy with the service!,Customer Service,Positive,2023-12-05
6887307,1000018561,60052,5,Good selection of products.,Product Quality,Positive,2023-04-24
3193693,1000015455,46830,4,Will definitely order again.,App Experience,Positive,2024-03-05
4970110,1000009889,75986,3,"Delivery was fine, but the product could be better.",Customer Service,Neutral,2024-06-28
6671478,1000015316,79036,1,I had a bad experience.,Customer Service,Negative,2023-11-05
4405098,1000002955,14806,3,Not worth the price I paid.,App Experience,Negative,2023-06-29
9140847,1000016459,68149,2,Product was damaged during delivery.,Customer Service,Negative,2024-10-31
8345455,1000002358,84700,3,Items were missing from my order.,Customer Service,Negative,2024-02-22
9450095,1000003061,50837,5,Very fresh and well-packaged.,Product Quality,Positive,2023-09-29
3268804,1000003653,48760,5,"Overall good experience, thank you!",Customer Service,Positive,2023-06-22
1000172,1000000563,54222,2,Items were missing from my order.,Delivery,Negative,2024-05-20
1814406,1000019699,29535,5,Highly recommended!,Customer Service,Positive,2024-07-18
4751485,1000009530,19807,5,Items were in perfect condition.,App Experience,Positive,2024-07-02
1457627,1000001809,80971,3,"It was okay, nothing special.",Product Quality,Neutral,2024-05-02
6994032,1000009306,71106,3,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2023-09-09
1903008,1000011461,88546,2,Very disappointed with the quality.,Customer Service,Negative,2024-09-06
5438484,1000006976,85372,4,Highly recommended!,Delivery,Positive,2024-09-18
9336436,1000005374,57435,5,Customer service was very helpful.,App Experience,Positive,2024-07-20
4954209,1000018659,17008,3,"Nothing to complain about, but nothing exceptional.",App Experience,Neutral,2023-05-15
4016236,1000006496,21326,4,Items were in perfect condition.,Delivery,Positive,2024-08-01
1925543,1000005761,58597,4,Very happy with the service!,App Experience,Positive,2024-05-30
5383033,1000006965,53268,2,Delivery was late and I was unhappy.,Customer Service,Negative,2024-02-19
3166321,1000016342,13177,3,"It was okay, nothing special.",Customer Service,Neutral,2024-07-29
3139068,1000017134,86558,1,I had a bad experience.,Customer Service,Negative,2023-03-17
6146487,1000012293,80458,4,The product met my expectations.,Product Quality,Neutral,2024-03-09
4333600,1000017542,73201,3,"Nothing to complain about, but nothing exceptional.",Delivery,Neutral,2023-10-31
5457177,1000010828,59625,3,"It was okay, nothing special.",Delivery,Neutral,2023-05-05
5890747,1000018187,12112,4,Will definitely order again.,Product Quality,Positive,2024-05-19
4236760,1000018086,79622,5,Highly recommended!,Customer Service,Positive,2024-07-21
9683683,1000015705,51169,5,Very happy with the service!,Delivery,Positive,2024-04-05
8418874,1000002237,40614,4,Highly recommended!,Delivery,Positive,2023-06-26
7559774,1000002997,21325,4,The product met my expectations.,App Experience,Neutral,2024-08-04
7877597,1000001776,18248,2,Taste was not as expected.,App Experience,Negative,2023-11-28
4706710,1000003664,68316,3,Items were missing from my order.,App Experience,Negative,2024-08-04
2965349,1000000303,19064,4,"Nothing to complain about, but nothing exceptional.",Product Quality,Neutral,2024-05-07
276169,1000014060,30303,3,"Average experience, could improve.",App Experience,Neutral,2024-03-14
5560900,1000003862,93505,3,The packaging was poor.,App Experience,Negative,2023-11-22
6548273,1000003943,83203,4,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-03-24
528634,1000010777,63183,3,The product met my expectations.,App Experience,Neutral,2024-10-10
8895689,1000004726,12857,1,Delivery was late and I was unhappy.,Customer Service,Negative,2024-08-01
9491660,1000015201,74636,4,"It was okay, nothing special.",Delivery,Neutral,2024-02-20
6512032,1000006179,47146,4,"Overall good experience, thank you!",App Experience,Positive,2024-05-11
1968724,1000003093,51649,3,"Delivery was fine, but the product could be better.",Product Quality,Neutral,2024-04-09
9128705,1000013926,97811,3,I had a bad experience.,App Experience,Negative,2023-04-21
4835697,1000000315,18200,1,Delivery was late and I was unhappy.,App Experience,Negative,2024-10-27
9928580,1000019543,50589,1,Delivery was late and I was unhappy.,Product Quality,Negative,2024-06-07
5785812,1000011468,60912,5,Good selection of products.,Customer Service,Positive,2024-09-24
3612724,1000018393,21741,4,The product met my expectations.,Product Quality,Neutral,2024-05-10
3174876,1000010064,59873,4,Good selection of products.,Delivery,Positive,2024-04-04
2909023,1000011595,76829,4,Customer service was very helpful.,Customer Service,Positive,2024-09-30
5670528,1000002619,11339,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-01-18
4876692,1000008365,26454,4,The product met my expectations.,Customer Service,Neutral,2024-08-01
1296900,1000013073,42602,4,"It was okay, nothing special.",App Experience,Neutral,2023-10-12
1622017,1000004422,18527,4,"Average experience, could improve.",App Experience,Neutral,2024-02-21
3090328,1000019223,80699,1,Product was damaged during delivery.,Product Quality,Negative,2023-04-12
7512998,1000006239,54547,2,I had a bad experience.,Delivery,Negative,2024-03-03
7675531,1000007218,52152,1,The order was incorrect.,App Experience,Negative,2024-10-01
2165856,1000018081,31179,3,"Average experience, could improve.",Delivery,Neutral,2023-05-01
5713900,1000010506,11399,3,Delivery was late and I was unhappy.,App Experience,Negative,2024-10-09
3093468,1000008069,16698,3,Delivery was late and I was unhappy.,App Experience,Negative,2023-07-31
1668566,1000011664,74084,5,Highly recommended!,Customer Service,Positive,2023-04-10
8949302,1000001070,21722,5,Great prices and fast delivery!,Customer Service,Positive,2023-07-02
5345716,1000010307,26329,5,Will definitely order again.,Delivery,Positive,2024-02-07
7292721,1000001947,46672,3,"It was okay, nothing special.",Customer Service,Neutral,2024-01-07
8753712,1000012011,26854,4,Highly recommended!,Delivery,Positive,2023-10-14
679090,1000003096,77811,4,Very happy with the service!,App Experience,Positive,2024-05-21
5883678,1000006460,26726,4,"Excellent quality, will buy again!",Delivery,Positive,2023-07-10
7616251,1000000167,55015,4,The product met my expectations.,Customer Service,Neutral,2023-06-10
6834789,1000015250,26460,4,"Overall good experience, thank you!",Product Quality,Positive,2023-03-25
